ref_date,user_source,msgid,title,int_page_read_user,int_page_read_count,ori_page_read_user,ori_page_read_count,share_user,share_count,add_to_fav_user,add_to_fav_count
2016/6/13,0,2247483771_1,【深度好文】十年大宗背后那些不为人知的故事,17,20,0,0,2,3,0,0
2016/6/13,0,2247483783_1,韩国PPS招标寻购500吨铅流标,30,35,0,0,2,2,0,0
2016/6/13,0,2247483783_2,钦州保税港区检出1批智利铜矿严重品质缺陷,23,25,0,0,1,1,0,0
2016/6/13,0,2247483783_3,盘点世界各地的“废矿景点”,29,29,0,0,0,0,0,0
2016/6/13,0,2247483783_4,【宏观】硝烟再起，人民币被偷袭,29,31,0,0,0,0,0,0
2016/6/13,0,2247483783_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,30,41,0,0,1,4,0,0
2016/6/13,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,43,49,0,0,3,4,0,0
2016/6/13,0,2247483790_2,铜价：短期或继续下探,34,42,0,0,4,4,0,0
2016/6/13,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,33,36,0,0,3,4,0,0
2016/6/13,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,62,83,5,5,4,5,0,0
2016/6/13,0,2247483765_2,采矿权减值巨亏 百威国际年度亏损达1.16亿,0,0,0,0,0,0,0,0
2016/6/13,0,2247483765_1,端午粽子剥开来，就是人生三大智慧,1,1,0,0,0,0,0,0
2016/6/13,0,2247483750_2,【市场】“从价计征”7月推行 有色金属行业迎来新机遇,0,0,0,0,0,0,0,0
2016/6/13,0,2247483750_3,【行业】江铜2016年铜产量计划,0,0,0,0,0,0,0,0
2016/6/13,0,2247483750_4,【行业】铜业深度分析报告,1,1,0,0,0,0,0,0
2016/6/13,0,2247483750_5,【大买卖！】买货卖货看这里！,2,2,0,0,0,0,0,0
2016/6/13,0,2247483750_6,【行情】2016.6.7有色矿产及金属价格行情,0,0,0,0,0,0,0,0
2016/6/13,0,2247483760_1,中国铜出口激增重挫国际铜价,2,3,0,0,0,0,0,0
2016/6/13,0,2247483760_2,锌精矿全球减产进行时 供需格局改善可期,4,5,0,0,1,1,0,0
2016/6/13,0,2247483760_3,中国停止黄金储备的购买,0,0,0,0,0,0,0,0
2016/6/13,0,2247483760_4,罕见！张军、余永定、朱天、林毅夫、姚洋等九位经济学家集体对中国当下经济发言,0,0,0,0,0,0,0,0
2016/6/13,0,2247483760_5,想卖？想买？看这里！这里有最新的有色矿产供求信息,2,2,0,0,0,0,0,0
2016/6/13,0,2247483760_6,【行情】2016.6.8有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/13,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,46,53,0,0,1,1,0,0
2016/6/14,0,2247483760_1,中国铜出口激增重挫国际铜价,2,2,0,0,0,0,0,0
2016/6/14,0,2247483783_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,3,5,0,0,0,0,0,0
2016/6/14,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,26,30,0,0,0,0,0,0
2016/6/14,0,2247483790_2,铜价：短期或继续下探,16,20,0,0,1,1,0,0
2016/6/14,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,24,28,0,0,1,1,0,0
2016/6/14,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,36,47,1,1,1,1,0,0
2016/6/14,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,32,36,0,0,1,1,1,1
2016/6/14,0,2247483796_1,锌供需分析 ：锌价将连涨三年,597,697,0,0,56,62,5,5
2016/6/14,0,2247483796_2,铝价回涨逾10% 铝业巨头们为何还要减产,120,132,0,0,9,10,1,1
2016/6/14,0,2247483796_3,思想库丨3万亿美元外储并不能保卫人民币汇率,27,29,0,0,2,2,0,0
2016/6/14,0,2247483796_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,40,47,2,2,2,2,1,1
2016/6/14,0,2247483783_4,【宏观】硝烟再起，人民币被偷袭,3,3,0,0,0,0,0,0
2016/6/14,0,2247483783_3,盘点世界各地的“废矿景点”,2,2,0,0,0,0,0,0
2016/6/14,0,2247483783_2,钦州保税港区检出1批智利铜矿严重品质缺陷,1,1,0,0,0,0,0,0
2016/6/14,0,2247483760_2,锌精矿全球减产进行时 供需格局改善可期,13,13,0,0,1,2,0,0
2016/6/14,0,2247483760_3,中国停止黄金储备的购买,0,0,0,0,0,0,0,0
2016/6/14,0,2247483760_4,罕见！张军、余永定、朱天、林毅夫、姚洋等九位经济学家集体对中国当下经济发言,0,0,0,0,0,0,0,0
2016/6/14,0,2247483760_5,想卖？想买？看这里！这里有最新的有色矿产供求信息,1,1,0,0,0,0,0,0
2016/6/14,0,2247483760_6,【行情】2016.6.8有色矿产及金属价格行情,0,0,0,0,0,0,0,0
2016/6/14,0,2247483765_1,端午粽子剥开来，就是人生三大智慧,0,0,0,0,0,0,0,0
2016/6/14,0,2247483765_2,采矿权减值巨亏 百威国际年度亏损达1.16亿,0,0,0,0,0,0,0,0
2016/6/14,0,2247483768_1,《魔兽》票房蹭蹭蹭破2亿，爆火的背后最大赢家竟是ta...,0,0,0,0,0,0,0,0
2016/6/14,0,2247483771_1,【深度好文】十年大宗背后那些不为人知的故事,3,3,0,0,0,0,0,0
2016/6/14,0,2247483783_1,韩国PPS招标寻购500吨铅流标,2,3,0,0,0,0,0,0
2016/6/14,0,2247483796_5,【行情】2016.6.14有色矿产及金属价格行情,214,246,1,2,4,5,0,0
2016/6/15,0,2247483765_1,端午粽子剥开来，就是人生三大智慧,0,0,0,0,0,0,0,0
2016/6/15,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/15,0,2247483796_1,锌供需分析 ：锌价将连涨三年,544,620,0,0,34,46,3,3
2016/6/15,0,2247483796_2,铝价回涨逾10% 铝业巨头们为何还要减产,44,47,0,0,1,1,0,0
2016/6/15,0,2247483796_3,思想库丨3万亿美元外储并不能保卫人民币汇率,23,25,0,0,2,9,0,0
2016/6/15,0,2247483796_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,19,22,0,0,0,0,0,0
2016/6/15,0,2247483796_5,【行情】2016.6.14有色矿产及金属价格行情,51,58,1,1,0,0,0,0
2016/6/15,0,2247483804_1,最新发布丨2016全球矿业公司排行榜（165家）,108,125,0,0,8,9,2,2
2016/6/15,0,2247483804_2,国务院发文：加快退出有色金属过剩产能 适当增加部分储备,126,138,0,0,13,17,0,0
2016/6/15,0,2247483804_3,透明铝合金手机研发成功！,53,59,0,0,3,4,0,0
2016/6/15,0,2247483804_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,43,48,0,0,4,4,0,0
2016/6/15,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,3,3,0,0,0,0,0,0
2016/6/15,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,1,1,0,0,0,0,0,0
2016/6/15,0,2247483765_2,采矿权减值巨亏 百威国际年度亏损达1.16亿,1,1,0,0,0,0,0,0
2016/6/15,0,2247483768_1,《魔兽》票房蹭蹭蹭破2亿，爆火的背后最大赢家竟是ta...,1,1,0,0,0,0,0,0
2016/6/15,0,2247483771_1,【深度好文】十年大宗背后那些不为人知的故事,4,4,0,0,0,0,0,0
2016/6/15,0,2247483783_1,韩国PPS招标寻购500吨铅流标,0,0,0,0,0,0,0,0
2016/6/15,0,2247483783_2,钦州保税港区检出1批智利铜矿严重品质缺陷,1,1,0,0,0,0,0,0
2016/6/15,0,2247483783_3,盘点世界各地的“废矿景点”,5,5,0,0,0,0,0,0
2016/6/15,0,2247483783_4,【宏观】硝烟再起，人民币被偷袭,3,3,0,0,0,0,0,0
2016/6/15,0,2247483783_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/15,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,3,4,0,0,0,0,0,0
2016/6/15,0,2247483790_2,铜价：短期或继续下探,3,3,0,0,0,0,0,0
2016/6/15,0,2247483804_5,【行情】2016.6.15有色矿产及金属价格行情,75,81,0,0,3,4,0,0
2016/6/16,0,2247483768_1,《魔兽》票房蹭蹭蹭破2亿，爆火的背后最大赢家竟是ta...,0,0,0,0,0,0,0,0
2016/6/16,0,2247483796_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/16,0,2247483796_5,【行情】2016.6.14有色矿产及金属价格行情,2,2,0,0,0,0,0,0
2016/6/16,0,2247483804_1,最新发布丨2016全球矿业公司排行榜（165家）,120,132,0,0,5,5,0,0
2016/6/16,0,2247483804_2,国务院发文：加快退出有色金属过剩产能 适当增加部分储备,225,265,0,0,16,18,1,1
2016/6/16,0,2247483804_3,透明铝合金手机研发成功！,26,27,0,0,1,1,0,0
2016/6/16,0,2247483804_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,15,17,0,0,0,0,0,0
2016/6/16,0,2247483804_5,【行情】2016.6.15有色矿产及金属价格行情,26,26,0,0,0,0,0,0
2016/6/16,0,2247483813_1,国际铅锌研究小组：4月全球铅市供应过剩量收窄至11;300吨,67,70,0,0,3,6,0,0
2016/6/16,0,2247483813_2,中国计划增加部分有色金属储备，加大该行业财税支持,26,29,0,0,3,3,0,0
2016/6/16,0,2247483813_3,世界五大白银矿产分布,133,145,0,0,8,8,2,2
2016/6/16,0,2247483813_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,52,66,0,0,6,7,1,1
2016/6/16,0,2247483796_3,思想库丨3万亿美元外储并不能保卫人民币汇率,1,1,0,0,0,0,0,0
2016/6/16,0,2247483796_2,铝价回涨逾10% 铝业巨头们为何还要减产,3,3,0,0,1,1,0,0
2016/6/16,0,2247483796_1,锌供需分析 ：锌价将连涨三年,32,32,0,0,0,0,1,1
2016/6/16,0,2247483771_1,【深度好文】十年大宗背后那些不为人知的故事,1,1,0,0,0,0,0,0
2016/6/16,0,2247483783_1,韩国PPS招标寻购500吨铅流标,0,0,0,0,0,0,0,0
2016/6/16,0,2247483783_2,钦州保税港区检出1批智利铜矿严重品质缺陷,0,0,0,0,0,0,0,0
2016/6/16,0,2247483783_3,盘点世界各地的“废矿景点”,1,2,0,0,0,0,0,0
2016/6/16,0,2247483783_4,【宏观】硝烟再起，人民币被偷袭,0,0,0,0,0,0,0,0
2016/6/16,0,2247483783_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/16,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,0,0,0,0,0,0,0,0
2016/6/16,0,2247483790_2,铜价：短期或继续下探,2,5,0,0,1,1,0,0
2016/6/16,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,1,1,0,0,0,0,0,0
2016/6/16,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/16,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,0,0,0,0,0,0,0,0
2016/6/16,0,2247483813_5,【行情】2016.6.16有色矿产及金属价格行情,47,50,0,0,2,2,0,0
2016/6/17,0,2247483771_1,【深度好文】十年大宗背后那些不为人知的故事,2,2,0,0,1,1,0,0
2016/6/17,0,2247483804_2,国务院发文：加快退出有色金属过剩产能 适当增加部分储备,9,13,0,0,0,0,0,0
2016/6/17,0,2247483804_3,透明铝合金手机研发成功！,4,4,0,0,1,1,0,0
2016/6/17,0,2247483804_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/17,0,2247483804_5,【行情】2016.6.15有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/17,0,2247483813_1,国际铅锌研究小组：4月全球铅市供应过剩量收窄至11;300吨,32,35,0,0,1,1,0,0
2016/6/17,0,2247483813_2,中国计划增加部分有色金属储备，加大该行业财税支持,18,21,0,0,2,3,0,0
2016/6/17,0,2247483813_3,世界五大白银矿产分布,82,90,0,0,5,5,1,1
2016/6/17,0,2247483813_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,23,28,0,0,3,6,0,0
2016/6/17,0,2247483813_5,【行情】2016.6.16有色矿产及金属价格行情,18,20,0,0,1,1,0,0
2016/6/17,0,2247483823_1,MB铜精矿评述：去库存持续，铜加工费收窄于$100/10c,63,76,0,0,5,12,0,0
2016/6/17,0,2247483823_2,重磅丨十一种矿产品价格趋势预测（金、铜、铝、镍......）,106,119,0,0,13,15,1,1
2016/6/17,0,2247483823_3,锌矿供应海内外存缺口 锌价年内涨幅逾25%,140,154,0,0,16,16,0,0
2016/6/17,0,2247483823_4,铜铝锌铅镍锡现货是否此时该买进？,18,19,0,0,1,1,0,0
2016/6/17,0,2247483823_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,21,24,1,3,0,0,0,0
2016/6/17,0,2247483804_1,最新发布丨2016全球矿业公司排行榜（165家）,6,8,0,0,0,0,0,0
2016/6/17,0,2247483796_5,【行情】2016.6.14有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/17,0,2247483783_1,韩国PPS招标寻购500吨铅流标,0,0,0,0,0,0,0,0
2016/6/17,0,2247483783_2,钦州保税港区检出1批智利铜矿严重品质缺陷,0,0,0,0,0,0,0,0
2016/6/17,0,2247483783_3,盘点世界各地的“废矿景点”,0,0,0,0,0,0,0,0
2016/6/17,0,2247483783_4,【宏观】硝烟再起，人民币被偷袭,0,0,0,0,0,0,0,0
2016/6/17,0,2247483783_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,1,1,0,0,0,0,0,0
2016/6/17,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,0,0,0,0,0,0,0,0
2016/6/17,0,2247483790_2,铜价：短期或继续下探,0,0,0,0,0,0,0,0
2016/6/17,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,1,1,0,0,0,0,0,0
2016/6/17,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,1,1,0,0,0,0,0,0
2016/6/17,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/17,0,2247483796_1,锌供需分析 ：锌价将连涨三年,11,14,0,0,2,2,0,0
2016/6/17,0,2247483796_2,铝价回涨逾10% 铝业巨头们为何还要减产,0,0,0,0,0,0,0,0
2016/6/17,0,2247483796_3,思想库丨3万亿美元外储并不能保卫人民币汇率,0,0,0,0,0,0,0,0
2016/6/17,0,2247483796_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,2,2,0,0,0,0,0,0
2016/6/17,0,2247483823_6,【行情】2016.6.17有色矿产及金属价格行情,27,29,0,0,2,2,0,0
2016/6/18,0,2247483783_1,韩国PPS招标寻购500吨铅流标,0,0,0,0,0,0,0,0
2016/6/18,0,2247483804_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/18,0,2247483804_5,【行情】2016.6.15有色矿产及金属价格行情,1,4,0,0,0,0,0,0
2016/6/18,0,2247483813_1,国际铅锌研究小组：4月全球铅市供应过剩量收窄至11;300吨,1,1,0,0,0,0,0,0
2016/6/18,0,2247483813_2,中国计划增加部分有色金属储备，加大该行业财税支持,0,0,0,0,0,0,0,0
2016/6/18,0,2247483813_3,世界五大白银矿产分布,12,17,0,0,0,0,1,1
2016/6/18,0,2247483813_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,2,2,0,0,0,0,0,0
2016/6/18,0,2247483813_5,【行情】2016.6.16有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/18,0,2247483823_1,MB铜精矿评述：去库存持续，铜加工费收窄于$100/10c,26,27,0,0,0,0,0,0
2016/6/18,0,2247483823_2,重磅丨十一种矿产品价格趋势预测（金、铜、铝、镍......）,77,87,0,0,2,2,2,2
2016/6/18,0,2247483823_3,锌矿供应海内外存缺口 锌价年内涨幅逾25%,118,125,0,0,4,4,1,1
2016/6/18,0,2247483823_4,铜铝锌铅镍锡现货是否此时该买进？,7,8,0,0,0,0,0,0
2016/6/18,0,2247483823_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,19,22,0,0,1,1,0,0
2016/6/18,0,2247483823_6,【行情】2016.6.17有色矿产及金属价格行情,28,31,0,0,1,1,0,0
2016/6/18,0,2247483824_1,一次性读懂外汇市场的各级参与者,41,48,0,0,4,4,0,0
2016/6/18,0,2247483804_3,透明铝合金手机研发成功！,1,1,0,0,0,0,0,0
2016/6/18,0,2247483804_2,国务院发文：加快退出有色金属过剩产能 适当增加部分储备,4,4,0,0,0,0,0,0
2016/6/18,0,2247483804_1,最新发布丨2016全球矿业公司排行榜（165家）,1,1,0,0,0,0,0,0
2016/6/18,0,2247483783_2,钦州保税港区检出1批智利铜矿严重品质缺陷,1,1,0,0,0,0,0,0
2016/6/18,0,2247483783_3,盘点世界各地的“废矿景点”,1,1,0,0,0,0,0,0
2016/6/18,0,2247483783_4,【宏观】硝烟再起，人民币被偷袭,1,1,0,0,0,0,0,0
2016/6/18,0,2247483783_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,1,1,0,0,0,0,0,0
2016/6/18,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,0,0,0,0,0,0,0,0
2016/6/18,0,2247483790_2,铜价：短期或继续下探,0,0,0,0,0,0,0,0
2016/6/18,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,0,0,0,0,0,0,0,0
2016/6/18,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,1,1,0,0,0,0,0,0
2016/6/18,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,0,0,0,0,0,0,0,0
2016/6/18,0,2247483796_1,锌供需分析 ：锌价将连涨三年,4,5,0,0,0,0,0,0
2016/6/18,0,2247483796_2,铝价回涨逾10% 铝业巨头们为何还要减产,1,1,0,0,0,0,0,0
2016/6/18,0,2247483796_3,思想库丨3万亿美元外储并不能保卫人民币汇率,0,0,0,0,0,0,0,0
2016/6/18,0,2247483796_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/18,0,2247483796_5,【行情】2016.6.14有色矿产及金属价格行情,2,2,0,0,0,0,0,0
2016/6/18,0,2247483824_2,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,37,37,0,0,1,1,0,0
2016/6/19,0,2247483790_1,<金遇琦言> 年中盘点：有色金属基本面格局面临重塑,0,0,0,0,0,0,0,0
2016/6/19,0,2247483813_1,国际铅锌研究小组：4月全球铅市供应过剩量收窄至11;300吨,1,1,0,0,0,0,0,0
2016/6/19,0,2247483813_2,中国计划增加部分有色金属储备，加大该行业财税支持,1,1,0,0,0,0,0,0
2016/6/19,0,2247483813_3,世界五大白银矿产分布,3,3,0,0,0,0,0,0
2016/6/19,0,2247483813_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/19,0,2247483813_5,【行情】2016.6.16有色矿产及金属价格行情,1,2,0,0,0,0,0,0
2016/6/19,0,2247483823_1,MB铜精矿评述：去库存持续，铜加工费收窄于$100/10c,6,6,0,0,0,0,0,0
2016/6/19,0,2247483823_2,重磅丨十一种矿产品价格趋势预测（金、铜、铝、镍......）,3,3,0,0,0,0,0,0
2016/6/19,0,2247483823_3,锌矿供应海内外存缺口 锌价年内涨幅逾25%,19,21,0,0,1,1,0,0
2016/6/19,0,2247483823_4,铜铝锌铅镍锡现货是否此时该买进？,5,5,0,0,1,1,0,0
2016/6/19,0,2247483823_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,3,3,0,0,0,0,0,0
2016/6/19,0,2247483823_6,【行情】2016.6.17有色矿产及金属价格行情,9,9,0,0,0,0,0,0
2016/6/19,0,2247483824_1,一次性读懂外汇市场的各级参与者,21,21,0,0,0,0,2,2
2016/6/19,0,2247483804_5,【行情】2016.6.15有色矿产及金属价格行情,1,1,0,0,0,0,0,0
2016/6/19,0,2247483804_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/19,0,2247483790_2,铜价：短期或继续下探,0,0,0,0,0,0,0,0
2016/6/19,0,2247483790_3,紫金矿业进入全球金属矿业公司前十榜单 居第九位,0,0,0,0,0,0,0,0
2016/6/19,0,2247483790_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/19,0,2247483790_5,【行情】2016.6.13有色矿产及金属价格行情,0,0,0,0,0,0,0,0
2016/6/19,0,2247483796_1,锌供需分析 ：锌价将连涨三年,11,11,0,0,2,2,0,0
2016/6/19,0,2247483796_2,铝价回涨逾10% 铝业巨头们为何还要减产,2,2,0,0,0,0,0,0
2016/6/19,0,2247483796_3,思想库丨3万亿美元外储并不能保卫人民币汇率,0,0,0,0,0,0,0,0
2016/6/19,0,2247483796_4,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,0,0,0,0,0,0,0,0
2016/6/19,0,2247483796_5,【行情】2016.6.14有色矿产及金属价格行情,0,0,0,0,0,0,0,0
2016/6/19,0,2247483804_1,最新发布丨2016全球矿业公司排行榜（165家）,2,2,0,0,0,0,0,0
2016/6/19,0,2247483804_2,国务院发文：加快退出有色金属过剩产能 适当增加部分储备,0,0,0,0,0,0,0,0
2016/6/19,0,2247483804_3,透明铝合金手机研发成功！,0,0,0,0,0,0,0,0
2016/6/19,0,2247483824_2,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,19,21,0,0,1,1,0,0
2016/6/20,0,2247483796_1,锌供需分析 ：锌价将连涨三年,5,5,0,0,0,0,0,0
2016/6/20,0,2247483823_2,重磅丨十一种矿产品价格趋势预测（金、铜、铝、镍......）,4,5,0,0,1,1,0,0
2016/6/20,0,2247483823_3,锌矿供应海内外存缺口 锌价年内涨幅逾25%,10,12,0,0,3,8,0,0
2016/6/20,0,2247483823_4,铜铝锌铅镍锡现货是否此时该买进？,11,13,0,0,1,1,0,0
2016/6/20,0,2247483823_5,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,3,3,0,0,0,0,0,0
2016/6/20,0,2247483823_6,【行情】2016.6.17有色矿产及金属价格行情,5,6,0,0,0,0,0,0
2016/6/20,0,2247483824_1,一次性读懂外汇市场的各级参与者,12,18,0,0,1,3,1,1
2016/6/20,0,2247483824_2,【供求】想卖？想买？看这里！这里有最新的有色矿产供求信息,12,15,0,0,1,1,0,0
