ref_date,ref_hour,user_source,share_scene,share_count,share_user
2016/7/10,1100,0,5,1,1
2016/7/10,1200,0,1,2,2
2016/7/10,1200,0,2,2,2
2016/7/10,1200,0,5,1,1
2016/7/10,1300,0,1,3,3
2016/7/10,1300,0,2,1,1
2016/7/10,1500,0,1,1,1
2016/7/10,1600,0,1,2,2
2016/7/10,1900,0,1,2,1
2016/7/10,2200,0,1,2,1
2016/7/10,2300,0,1,1,1
2016/7/11,800,0,2,1,1
2016/7/11,900,0,1,1,1
2016/7/11,900,0,2,1,1
2016/7/11,1000,0,1,1,1
2016/7/11,1100,0,1,1,1
2016/7/11,1400,0,5,1,1
2016/7/11,1600,0,1,1,1
2016/7/11,1800,0,1,1,1
2016/7/11,1800,0,2,1,1
2016/7/11,1900,0,2,1,1
2016/7/11,2000,0,1,2,2
2016/7/11,2100,0,1,1,1
2016/7/11,2100,0,2,2,2
2016/7/11,2200,0,1,3,3
2016/7/11,2200,0,2,8,7
2016/7/11,2300,0,1,2,1
2016/7/11,2300,0,2,3,3
2016/7/12,0,0,2,4,4
2016/7/12,100,0,1,1,1
2016/7/12,700,0,1,2,2
2016/7/12,700,0,2,1,1
2016/7/12,800,0,1,4,4
2016/7/12,800,0,2,5,4
2016/7/12,900,0,1,8,6
2016/7/12,900,0,2,5,4
2016/7/12,1000,0,1,2,2
2016/7/12,1000,0,2,2,2
2016/7/12,1100,0,1,2,2
2016/7/12,1200,0,1,2,1
2016/7/12,1300,0,5,1,1
2016/7/12,1400,0,1,1,1
2016/7/12,1600,0,1,3,1
2016/7/12,1700,0,2,1,1
2016/7/12,1800,0,1,6,3
2016/7/12,1800,0,2,7,7
2016/7/12,1900,0,1,4,4
2016/7/12,1900,0,2,7,7
2016/7/12,1900,0,5,2,2
2016/7/12,2000,0,1,5,5
2016/7/12,2000,0,2,4,3
2016/7/12,2000,0,5,1,1
2016/7/12,2100,0,1,5,5
2016/7/12,2100,0,2,4,4
2016/7/12,2200,0,1,12,12
2016/7/12,2200,0,2,12,11
2016/7/12,2300,0,1,15,13
2016/7/12,2300,0,2,7,5
2016/7/13,0,0,1,1,1
2016/7/13,0,0,2,4,4
2016/7/13,100,0,1,1,1
2016/7/13,100,0,2,2,2
2016/7/13,200,0,5,1,1
2016/7/13,600,0,1,7,5
2016/7/13,600,0,2,4,4
2016/7/13,600,0,5,1,1
2016/7/13,700,0,1,7,6
2016/7/13,700,0,2,6,4
2016/7/13,700,0,5,1,1
2016/7/13,800,0,1,16,11
2016/7/13,800,0,2,12,12
2016/7/13,900,0,1,9,9
2016/7/13,900,0,2,6,6
2016/7/13,900,0,5,1,1
2016/7/13,1000,0,1,6,6
2016/7/13,1000,0,2,1,1
2016/7/13,1200,0,1,2,2
2016/7/13,1200,0,2,4,3
2016/7/13,1300,0,1,2,2
2016/7/13,1300,0,2,3,2
2016/7/13,1400,0,1,2,2
2016/7/13,1400,0,2,1,1
2016/7/13,1400,0,5,1,1
2016/7/13,1500,0,1,2,2
2016/7/13,1500,0,5,2,1
2016/7/13,1600,0,1,1,1
2016/7/13,1600,0,2,5,2
2016/7/13,1700,0,1,6,5
2016/7/13,1700,0,2,5,5
2016/7/13,1800,0,1,6,4
2016/7/13,1800,0,2,1,1
2016/7/13,1900,0,1,10,7
2016/7/13,1900,0,2,9,7
2016/7/13,1900,0,5,1,1
2016/7/13,2000,0,1,2,2
2016/7/13,2000,0,2,2,1
2016/7/13,2100,0,1,2,2
2016/7/13,2100,0,2,4,4
2016/7/13,2200,0,1,1,1
2016/7/13,2200,0,2,4,4
2016/7/13,2300,0,1,1,1
2016/7/13,2300,0,2,1,1
2016/7/14,0,0,1,2,2
2016/7/14,0,0,2,1,1
2016/7/14,600,0,2,2,2
2016/7/14,600,0,5,1,1
2016/7/14,700,0,1,1,1
2016/7/14,800,0,1,1,1
2016/7/14,900,0,1,2,2
2016/7/14,900,0,2,2,2
2016/7/14,1000,0,1,5,4
2016/7/14,1000,0,2,4,3
2016/7/14,1100,0,1,2,2
2016/7/14,1100,0,5,1,1
2016/7/14,1400,0,1,5,5
2016/7/14,1400,0,2,4,3
2016/7/14,1400,0,5,1,1
2016/7/14,1500,0,1,6,6
2016/7/14,1500,0,2,2,2
2016/7/14,1600,0,1,3,2
2016/7/14,1600,0,2,1,1
2016/7/14,1700,0,1,1,1
2016/7/14,1700,0,2,1,1
2016/7/14,1800,0,1,4,3
2016/7/14,1800,0,2,6,3
2016/7/14,1800,0,5,1,1
2016/7/14,1900,0,1,7,5
2016/7/14,1900,0,2,6,5
2016/7/14,2000,0,1,7,6
2016/7/14,2000,0,2,7,7
2016/7/14,2100,0,1,4,3
2016/7/14,2100,0,2,7,7
2016/7/14,2100,0,5,1,1
2016/7/14,2200,0,1,4,4
2016/7/14,2200,0,2,6,5
2016/7/14,2300,0,1,3,2
2016/7/15,0,0,1,1,1
2016/7/15,0,0,2,1,1
2016/7/15,200,0,1,3,2
2016/7/15,400,0,1,1,1
2016/7/15,400,0,2,1,1
2016/7/15,600,0,1,1,1
2016/7/15,700,0,2,2,2
2016/7/15,700,0,5,1,1
2016/7/15,800,0,1,1,1
2016/7/15,900,0,1,5,1
2016/7/15,900,0,2,3,3
2016/7/15,1000,0,1,10,8
2016/7/15,1000,0,2,5,5
2016/7/15,1100,0,1,2,2
2016/7/15,1100,0,5,1,1
2016/7/15,1200,0,2,1,1
2016/7/15,1300,0,2,2,2
2016/7/15,1400,0,5,1,1
2016/7/15,1500,0,1,2,2
2016/7/15,1800,0,1,20,13
2016/7/15,1800,0,2,18,12
2016/7/15,1800,0,5,2,2
2016/7/15,1900,0,1,6,5
2016/7/15,1900,0,2,4,3
2016/7/15,2000,0,1,4,3
2016/7/15,2000,0,2,1,1
2016/7/15,2100,0,1,3,3
2016/7/15,2100,0,2,4,4
2016/7/15,2200,0,1,5,4
2016/7/15,2200,0,2,4,3
2016/7/15,2300,0,1,3,2
2016/7/15,2300,0,2,1,1
2016/7/16,0,0,2,1,1
2016/7/16,200,0,1,2,2
2016/7/16,200,0,2,2,2
2016/7/16,700,0,1,1,1
2016/7/16,700,0,2,1,1
2016/7/16,800,0,1,2,2
2016/7/16,800,0,5,2,1
2016/7/16,900,0,1,5,4
2016/7/16,900,0,2,4,4
2016/7/16,1000,0,1,5,5
2016/7/16,1000,0,2,1,1
2016/7/16,1100,0,1,3,3
2016/7/16,1200,0,2,2,1
2016/7/16,1300,0,1,3,3
2016/7/16,1300,0,2,4,3
2016/7/16,1400,0,1,2,2
2016/7/16,1400,0,2,1,1
2016/7/16,1700,0,1,1,1
2016/7/16,1700,0,2,1,1
2016/7/16,1800,0,1,2,2
2016/7/16,1800,0,2,2,2
2016/7/16,1900,0,1,1,1
2016/7/16,1900,0,2,1,1
2016/7/16,2000,0,1,1,1
2016/7/16,2000,0,2,1,1
2016/7/16,2200,0,1,1,1
2016/7/16,2200,0,2,1,1
2016/7/17,700,0,2,1,1
2016/7/17,800,0,1,1,1
2016/7/17,900,0,2,1,1
2016/7/17,1000,0,1,5,4
2016/7/17,1000,0,2,2,2
2016/7/17,1100,0,1,1,1
2016/7/17,1100,0,2,2,2
2016/7/17,1200,0,1,2,1
2016/7/17,1300,0,1,1,1
2016/7/17,1300,0,2,4,2
2016/7/17,1400,0,1,1,1
2016/7/17,1400,0,2,1,1
2016/7/17,1600,0,1,1,1
2016/7/17,1600,0,2,1,1
2016/7/17,1900,0,2,2,2
2016/7/18,0,0,2,1,1
2016/7/18,1000,0,2,2,1
2016/7/18,1100,0,1,2,2
2016/7/18,1100,0,2,1,1
2016/7/18,1300,0,1,1,1
2016/7/18,1300,0,2,1,1
2016/7/18,1400,0,2,1,1
2016/7/18,1400,0,5,1,1
2016/7/18,1500,0,2,1,1
2016/7/18,1500,0,5,2,1
2016/7/18,1600,0,2,1,1
2016/7/18,1700,0,1,1,1
2016/7/18,1800,0,1,5,5
2016/7/18,1800,0,2,9,6
2016/7/18,1900,0,1,6,5
2016/7/18,1900,0,2,12,11
2016/7/18,2000,0,1,26,9
2016/7/18,2000,0,2,9,9
2016/7/18,2100,0,1,9,9
2016/7/18,2100,0,2,5,4
2016/7/18,2200,0,1,24,15
2016/7/18,2200,0,2,7,6
2016/7/18,2200,0,5,1,1
2016/7/18,2300,0,1,11,8
2016/7/18,2300,0,2,3,3
2016/7/19,0,0,1,1,1
2016/7/19,0,0,2,1,1
2016/7/19,100,0,2,2,1
2016/7/19,200,0,2,2,2
2016/7/19,300,0,1,1,1
2016/7/19,300,0,2,2,2
2016/7/19,400,0,1,5,1
2016/7/19,500,0,1,5,4
2016/7/19,500,0,2,1,1
2016/7/19,500,0,5,1,1
2016/7/19,600,0,1,2,2
2016/7/19,600,0,2,1,1
2016/7/19,700,0,1,16,7
2016/7/19,700,0,2,2,2
2016/7/19,800,0,1,11,9
2016/7/19,800,0,2,4,4
2016/7/19,900,0,1,3,3
2016/7/19,900,0,2,1,1
2016/7/19,1000,0,1,8,5
2016/7/19,1000,0,2,2,1
2016/7/19,1100,0,1,3,3
2016/7/19,1100,0,2,2,2
2016/7/19,1200,0,1,4,4
2016/7/19,1200,0,2,7,7
2016/7/19,1300,0,1,10,9
2016/7/19,1300,0,2,4,4
2016/7/19,1400,0,1,5,5
2016/7/19,1400,0,2,12,12
2016/7/19,1400,0,5,2,1
2016/7/19,1500,0,1,7,6
2016/7/19,1500,0,2,5,4
2016/7/19,1500,0,5,2,2
2016/7/19,1600,0,1,23,11
2016/7/19,1600,0,2,5,5
2016/7/19,1600,0,5,1,1
2016/7/19,1700,0,1,13,11
2016/7/19,1700,0,2,5,5
2016/7/19,1700,0,5,1,1
2016/7/19,1800,0,1,12,4
2016/7/19,1800,0,2,11,8
2016/7/19,1900,0,1,9,6
2016/7/19,1900,0,2,9,7
2016/7/19,2000,0,1,8,3
2016/7/19,2000,0,2,1,1
2016/7/19,2100,0,1,3,2
2016/7/19,2100,0,2,7,6
2016/7/19,2100,0,5,1,1
2016/7/19,2200,0,1,2,2
2016/7/19,2200,0,2,1,1
2016/7/19,2200,0,5,1,1
2016/7/19,2300,0,1,7,6
2016/7/19,2300,0,2,2,2
2016/7/20,0,0,1,2,2
2016/7/20,100,0,1,1,1
2016/7/20,500,0,2,1,1
2016/7/20,600,0,1,1,1
2016/7/20,700,0,1,1,1
2016/7/20,800,0,1,3,2
2016/7/20,800,0,2,1,1
2016/7/20,900,0,1,1,1
2016/7/20,1000,0,1,1,1
2016/7/20,1100,0,1,2,2
2016/7/20,1100,0,2,2,2
2016/7/20,1200,0,2,1,1
2016/7/20,1300,0,1,4,3
2016/7/20,1300,0,2,3,3
2016/7/20,1300,0,5,2,1
2016/7/20,1400,0,1,12,2
2016/7/20,1400,0,2,1,1
2016/7/20,1500,0,1,4,3
2016/7/20,1500,0,2,1,1
2016/7/20,1600,0,1,3,3
2016/7/20,1600,0,5,1,1
2016/7/20,1700,0,1,1,1
2016/7/20,1700,0,2,1,1
2016/7/20,1800,0,1,47,10
2016/7/20,1800,0,2,12,9
2016/7/20,1900,0,1,1,1
2016/7/20,2000,0,1,5,5
2016/7/20,2000,0,2,5,5
2016/7/20,2100,0,1,5,5
2016/7/20,2100,0,2,9,6
2016/7/20,2200,0,1,2,2
2016/7/20,2200,0,2,2,2
2016/7/20,2300,0,1,1,1
2016/7/20,2300,0,2,2,2
2016/7/21,0,0,2,1,1
2016/7/21,100,0,1,1,1
2016/7/21,400,0,2,2,2
2016/7/21,600,0,2,1,1
2016/7/21,800,0,1,1,1
2016/7/21,800,0,2,1,1
2016/7/21,900,0,1,4,4
2016/7/21,900,0,2,1,1
2016/7/21,1000,0,1,2,2
2016/7/21,1000,0,2,2,2
2016/7/21,1100,0,1,3,3
2016/7/21,1200,0,2,2,2
2016/7/21,1300,0,1,4,2
2016/7/21,1400,0,1,2,2
2016/7/21,1400,0,2,3,3
2016/7/21,1400,0,5,1,1
2016/7/21,1500,0,1,8,3
2016/7/21,1500,0,2,4,4
2016/7/21,1600,0,1,4,3
2016/7/21,1600,0,2,5,5
2016/7/21,1700,0,1,1,1
2016/7/21,1700,0,2,1,1
2016/7/21,1700,0,5,1,1
2016/7/21,1800,0,1,19,10
2016/7/21,1800,0,2,23,10
2016/7/21,1800,0,5,2,1
2016/7/21,1900,0,1,18,13
2016/7/21,1900,0,2,11,10
2016/7/21,1900,0,5,2,2
2016/7/21,2000,0,1,13,10
2016/7/21,2000,0,2,4,4
2016/7/21,2100,0,1,28,17
2016/7/21,2100,0,2,13,12
2016/7/21,2200,0,1,5,5
2016/7/21,2200,0,2,4,3
2016/7/21,2200,0,5,1,1
2016/7/21,2300,0,1,6,4
2016/7/21,2300,0,2,2,2
2016/7/22,0,0,1,2,2
2016/7/22,0,0,2,2,2
2016/7/22,100,0,1,1,1
2016/7/22,600,0,2,2,2
2016/7/22,700,0,1,2,2
2016/7/22,700,0,2,3,1
2016/7/22,800,0,1,2,2
2016/7/22,800,0,2,3,3
2016/7/22,900,0,1,11,9
2016/7/22,900,0,2,2,2
2016/7/22,900,0,5,3,2
2016/7/22,1000,0,1,5,3
2016/7/22,1000,0,2,5,5
2016/7/22,1100,0,1,1,1
2016/7/22,1200,0,2,1,1
2016/7/22,1300,0,2,2,1
2016/7/22,1300,0,5,1,1
2016/7/22,1400,0,1,3,3
2016/7/22,1400,0,2,2,2
2016/7/22,1400,0,5,1,1
2016/7/22,1500,0,1,2,2
2016/7/22,1600,0,1,2,2
2016/7/22,1700,0,1,9,8
2016/7/22,1700,0,2,12,10
2016/7/22,1800,0,1,28,22
2016/7/22,1800,0,2,8,7
2016/7/22,1800,0,5,1,1
2016/7/22,1900,0,1,36,19
2016/7/22,1900,0,2,5,4
2016/7/22,1900,0,5,4,4
2016/7/22,2000,0,1,23,17
2016/7/22,2000,0,2,8,8
2016/7/22,2000,0,5,1,1
2016/7/22,2100,0,1,9,8
2016/7/22,2100,0,2,10,10
2016/7/22,2100,0,5,1,1
2016/7/22,2200,0,1,28,11
2016/7/22,2200,0,2,6,6
2016/7/22,2200,0,5,1,1
2016/7/22,2300,0,1,6,5
2016/7/22,2300,0,2,4,4
2016/7/23,0,0,1,1,1
2016/7/23,0,0,2,3,3
2016/7/23,400,0,1,1,1
2016/7/23,500,0,1,1,1
2016/7/23,500,0,2,2,2
2016/7/23,700,0,1,3,3
2016/7/23,700,0,2,4,4
2016/7/23,800,0,1,4,4
2016/7/23,800,0,2,2,2
2016/7/23,800,0,5,1,1
2016/7/23,900,0,1,4,4
2016/7/23,900,0,2,4,3
2016/7/23,900,0,5,1,1
2016/7/23,1000,0,1,2,2
2016/7/23,1000,0,2,2,2
2016/7/23,1100,0,1,6,5
2016/7/23,1100,0,2,7,7
2016/7/23,1100,0,5,2,1
2016/7/23,1200,0,1,4,3
2016/7/23,1200,0,2,3,2
2016/7/23,1300,0,2,2,2
2016/7/23,1400,0,1,3,2
2016/7/23,1400,0,2,2,1
2016/7/23,1600,0,1,2,1
2016/7/23,1700,0,1,2,2
2016/7/23,1900,0,1,2,1
2016/7/23,2000,0,2,2,2
2016/7/23,2100,0,1,1,1
2016/7/23,2200,0,1,4,2
2016/7/23,2300,0,1,1,1
2016/7/24,0,0,1,1,1
2016/7/24,600,0,1,1,1
2016/7/24,800,0,1,6,3
2016/7/24,800,0,2,5,4
2016/7/24,900,0,1,5,3
2016/7/24,900,0,2,3,2
2016/7/24,900,0,5,1,1
2016/7/24,1000,0,1,1,1
2016/7/24,1000,0,2,1,1
2016/7/24,1100,0,1,1,1
2016/7/24,1100,0,2,5,5
2016/7/24,1200,0,1,4,3
2016/7/24,1200,0,2,2,2
2016/7/24,1300,0,1,2,1
2016/7/24,1300,0,2,3,3
2016/7/24,1400,0,1,2,2
2016/7/24,1400,0,2,3,3
2016/7/24,1500,0,2,1,1
2016/7/24,1600,0,1,1,1
2016/7/24,1600,0,2,1,1
2016/7/24,1700,0,1,2,2
2016/7/24,1800,0,2,2,2
2016/7/24,2100,0,1,1,1
2016/7/24,2200,0,1,4,3
2016/7/24,2200,0,2,1,1
2016/7/25,600,0,1,1,1
2016/7/25,600,0,2,1,1
2016/7/25,700,0,2,6,5
2016/7/25,800,0,2,1,1
2016/7/25,900,0,1,21,16
2016/7/25,900,0,2,6,5
2016/7/25,900,0,5,2,2
2016/7/25,1000,0,1,5,3
2016/7/25,1000,0,2,2,2
2016/7/25,1100,0,1,1,1
2016/7/25,1100,0,2,1,1
2016/7/25,1200,0,1,11,3
2016/7/25,1200,0,2,2,2
2016/7/25,1300,0,1,2,2
2016/7/25,1300,0,5,1,1
2016/7/25,1400,0,1,9,7
2016/7/25,1400,0,2,5,2
2016/7/25,1500,0,1,2,2
2016/7/25,1600,0,1,2,2
2016/7/25,1700,0,1,2,2
2016/7/25,1700,0,2,3,3
2016/7/25,1700,0,5,1,1
2016/7/25,1800,0,1,5,4
2016/7/25,1800,0,2,7,4
2016/7/25,1900,0,1,11,3
2016/7/25,1900,0,2,3,2
2016/7/25,2000,0,1,1,1
2016/7/25,2000,0,2,10,10
2016/7/25,2000,0,5,1,1
2016/7/25,2100,0,1,4,4
2016/7/25,2100,0,2,2,2
2016/7/25,2200,0,1,1,1
2016/7/25,2200,0,2,1,1
2016/7/25,2200,0,5,1,1
2016/7/26,0,0,1,1,1
2016/7/26,0,0,2,1,1
2016/7/26,500,0,2,1,1
2016/7/26,700,0,1,1,1
2016/7/26,700,0,2,2,2
2016/7/26,800,0,1,2,1
2016/7/26,800,0,2,4,3
2016/7/26,900,0,1,4,2
2016/7/26,1000,0,1,2,1
2016/7/26,1200,0,1,2,1
2016/7/26,1300,0,1,2,2
2016/7/26,1300,0,2,1,1
2016/7/26,1300,0,5,2,1
2016/7/26,1600,0,1,2,2
2016/7/26,1700,0,1,1,1
2016/7/26,1700,0,2,1,1
2016/7/26,1800,0,1,1,1
2016/7/26,1800,0,2,3,1
2016/7/26,1900,0,1,2,2
2016/7/26,1900,0,2,5,3
2016/7/26,2000,0,1,1,1
2016/7/26,2000,0,2,5,5
2016/7/26,2100,0,2,4,4
2016/7/26,2200,0,2,4,3
2016/7/26,2300,0,2,2,1
2016/7/27,0,0,2,1,1
2016/7/27,500,0,1,1,1
2016/7/27,700,0,1,11,2
2016/7/27,700,0,2,3,1
2016/7/27,800,0,1,4,3
2016/7/27,800,0,2,1,1
2016/7/27,900,0,1,2,1
2016/7/27,900,0,2,1,1
2016/7/27,1000,0,1,1,1
2016/7/27,1000,0,2,1,1
2016/7/27,1100,0,1,1,1
2016/7/27,1200,0,1,1,1
2016/7/27,1300,0,1,2,2
2016/7/27,1300,0,5,1,1
2016/7/27,1400,0,1,1,1
2016/7/27,1500,0,1,1,1
2016/7/27,1600,0,5,3,1
2016/7/27,1700,0,1,3,3
2016/7/27,1700,0,2,9,5
2016/7/27,1800,0,1,19,13
2016/7/27,1800,0,2,6,4
2016/7/27,1800,0,5,1,1
2016/7/27,1900,0,1,7,4
2016/7/27,1900,0,2,3,3
2016/7/27,1900,0,5,1,1
2016/7/27,2000,0,1,3,1
2016/7/27,2000,0,2,1,1
2016/7/27,2100,0,1,2,1
2016/7/27,2100,0,2,1,1
2016/7/27,2200,0,1,1,1
2016/7/27,2200,0,2,3,3
2016/7/27,2300,0,1,2,1
2016/7/27,2300,0,2,2,2
2016/7/28,0,0,1,5,3
2016/7/28,100,0,1,1,1
2016/7/28,200,0,2,1,1
2016/7/28,500,0,1,3,2
2016/7/28,500,0,2,1,1
2016/7/28,600,0,1,3,3
2016/7/28,600,0,2,4,3
2016/7/28,700,0,1,4,3
2016/7/28,700,0,2,3,2
2016/7/28,800,0,1,2,2
2016/7/28,900,0,1,4,3
2016/7/28,900,0,2,1,1
2016/7/28,1000,0,1,1,1
2016/7/28,1000,0,2,1,1
2016/7/28,1200,0,1,1,1
2016/7/28,1300,0,5,1,1
2016/7/28,1400,0,1,1,1
2016/7/28,1400,0,2,2,1
2016/7/28,1400,0,5,1,1
2016/7/28,1500,0,1,1,1
2016/7/28,1800,0,1,10,6
2016/7/28,1800,0,2,11,7
2016/7/28,1900,0,1,20,11
2016/7/28,1900,0,2,10,8
2016/7/28,1900,0,5,1,1
2016/7/28,2000,0,1,12,9
2016/7/28,2000,0,2,3,3
2016/7/28,2100,0,1,2,2
2016/7/28,2100,0,2,2,2
2016/7/28,2200,0,1,2,2
2016/7/28,2200,0,2,7,7
2016/7/28,2300,0,1,3,2
2016/7/28,2300,0,2,3,3
2016/7/28,2300,0,5,1,1
2016/7/29,0,0,2,2,2
2016/7/29,100,0,2,1,1
2016/7/29,300,0,2,1,1
2016/7/29,600,0,2,1,1
2016/7/29,700,0,1,1,1
2016/7/29,700,0,2,4,4
2016/7/29,800,0,1,4,4
2016/7/29,800,0,2,4,3
2016/7/29,900,0,1,4,4
2016/7/29,900,0,2,4,2
2016/7/29,1000,0,2,1,1
2016/7/29,1100,0,1,2,2
2016/7/29,1100,0,2,1,1
2016/7/29,1200,0,1,4,4
2016/7/29,1200,0,2,3,2
2016/7/29,1300,0,1,3,3
2016/7/29,1300,0,2,2,2
2016/7/29,1300,0,5,1,1
2016/7/29,1400,0,1,2,1
2016/7/29,1400,0,2,1,1
2016/7/29,1500,0,1,1,1
2016/7/29,1500,0,2,2,2
2016/7/29,1500,0,5,1,1
2016/7/29,1600,0,1,1,1
2016/7/29,1700,0,1,1,1
2016/7/29,1700,0,2,3,1
2016/7/29,1700,0,5,1,1
2016/7/29,1800,0,1,9,6
2016/7/29,1800,0,2,14,12
2016/7/29,1900,0,1,17,14
2016/7/29,1900,0,2,9,8
2016/7/29,1900,0,5,1,1
2016/7/29,2000,0,1,9,8
2016/7/29,2000,0,2,8,8
2016/7/29,2000,0,5,1,1
2016/7/29,2100,0,1,12,8
2016/7/29,2100,0,2,19,12
2016/7/29,2100,0,5,2,2
2016/7/29,2200,0,1,14,8
2016/7/29,2200,0,2,3,3
2016/7/29,2300,0,1,4,3
2016/7/29,2300,0,2,6,6
2016/7/29,2300,0,5,2,1
2016/7/30,0,0,1,5,4
2016/7/30,0,0,2,7,5
2016/7/30,100,0,1,1,1
2016/7/30,300,0,2,1,1
2016/7/30,600,0,1,4,4
2016/7/30,600,0,2,2,2
2016/7/30,700,0,1,3,3
2016/7/30,700,0,2,5,4
2016/7/30,800,0,1,2,2
2016/7/30,800,0,2,3,3
2016/7/30,900,0,1,24,13
2016/7/30,900,0,2,6,6
2016/7/30,900,0,5,1,1
2016/7/30,1000,0,1,3,3
2016/7/30,1000,0,2,1,1
2016/7/30,1100,0,1,2,2
2016/7/30,1100,0,2,3,3
2016/7/30,1200,0,1,10,8
2016/7/30,1200,0,2,11,10
2016/7/30,1300,0,1,6,6
2016/7/30,1300,0,2,5,5
2016/7/30,1300,0,5,2,2
2016/7/30,1400,0,1,13,11
2016/7/30,1400,0,2,16,16
2016/7/30,1500,0,1,4,4
2016/7/30,1500,0,2,7,7
2016/7/30,1600,0,1,7,6
2016/7/30,1600,0,2,11,11
2016/7/30,1600,0,5,2,2
2016/7/30,1700,0,1,7,6
2016/7/30,1700,0,2,15,15
2016/7/30,1800,0,1,10,6
2016/7/30,1800,0,2,10,10
2016/7/30,1800,0,5,2,1
2016/7/30,1900,0,1,11,8
2016/7/30,1900,0,2,8,8
2016/7/30,1900,0,5,1,1
2016/7/30,2000,0,1,11,6
2016/7/30,2000,0,2,9,8
2016/7/30,2000,0,5,1,1
2016/7/30,2100,0,1,15,6
2016/7/30,2100,0,2,11,11
2016/7/30,2200,0,1,9,7
2016/7/30,2200,0,2,11,10
2016/7/30,2300,0,1,8,5
2016/7/30,2300,0,2,7,6
2016/7/30,2300,0,5,1,1
2016/7/31,0,0,1,5,5
2016/7/31,0,0,2,3,3
2016/7/31,100,0,1,1,1
2016/7/31,100,0,2,1,1
2016/7/31,200,0,2,1,1
2016/7/31,300,0,2,2,1
2016/7/31,400,0,2,1,1
2016/7/31,500,0,1,1,1
2016/7/31,500,0,2,3,3
2016/7/31,600,0,1,4,3
2016/7/31,600,0,2,4,4
2016/7/31,700,0,1,21,9
2016/7/31,700,0,2,9,9
2016/7/31,700,0,5,1,1
2016/7/31,800,0,1,12,5
2016/7/31,800,0,2,13,12
2016/7/31,900,0,1,10,9
2016/7/31,900,0,2,4,4
2016/7/31,1000,0,1,5,5
2016/7/31,1000,0,2,2,2
2016/7/31,1000,0,5,1,1
2016/7/31,1100,0,1,2,2
2016/7/31,1100,0,2,2,2
2016/7/31,1100,0,5,1,1
2016/7/31,1200,0,1,3,3
2016/7/31,1200,0,2,5,5
2016/7/31,1200,0,5,1,1
2016/7/31,1300,0,1,12,9
2016/7/31,1300,0,2,5,5
2016/7/31,1400,0,1,10,6
2016/7/31,1400,0,2,6,6
2016/7/31,1500,0,2,7,7
2016/7/31,1600,0,1,16,10
2016/7/31,1600,0,2,6,6
2016/7/31,1600,0,5,1,1
2016/7/31,1700,0,1,6,3
2016/7/31,1700,0,2,2,2
2016/7/31,1800,0,1,5,4
2016/7/31,1800,0,2,3,3
2016/7/31,1800,0,5,2,1
2016/7/31,1900,0,1,6,5
2016/7/31,1900,0,2,11,7
2016/7/31,2000,0,1,4,3
2016/7/31,2000,0,2,3,3
2016/7/31,2100,0,1,3,3
2016/7/31,2100,0,2,2,2
2016/7/31,2200,0,1,4,4
2016/7/31,2200,0,2,7,7
2016/7/31,2300,0,2,1,1
2016/8/1,0,0,1,3,3
2016/8/1,0,0,2,2,2
2016/8/1,100,0,1,1,1
2016/8/1,500,0,1,1,1
2016/8/1,500,0,2,3,3
2016/8/1,700,0,1,10,5
2016/8/1,700,0,2,8,7
2016/8/1,800,0,1,10,7
2016/8/1,800,0,2,7,7
2016/8/1,800,0,5,2,2
2016/8/1,900,0,1,1,1
2016/8/1,900,0,2,2,2
2016/8/1,900,0,5,1,1
2016/8/1,1000,0,1,4,4
2016/8/1,1000,0,2,2,2
2016/8/1,1100,0,1,1,1
2016/8/1,1100,0,2,1,1
2016/8/1,1200,0,1,2,2
2016/8/1,1200,0,2,2,2
2016/8/1,1300,0,2,1,1
2016/8/1,1400,0,1,5,4
2016/8/1,1400,0,2,2,2
2016/8/1,1400,0,5,1,1
2016/8/1,1600,0,1,2,2
2016/8/1,1600,0,2,1,1
2016/8/1,1800,0,1,2,1
2016/8/1,1800,0,2,2,2
2016/8/1,1900,0,1,14,7
2016/8/1,1900,0,2,12,8
2016/8/1,1900,0,5,1,1
2016/8/1,2000,0,1,8,5
2016/8/1,2000,0,2,5,5
2016/8/1,2100,0,1,21,4
2016/8/1,2100,0,2,11,8
2016/8/1,2200,0,1,6,6
2016/8/1,2200,0,2,5,5
2016/8/1,2300,0,1,3,2
2016/8/1,2300,0,2,5,5
2016/8/2,0,0,1,2,2
2016/8/2,0,0,2,1,1
2016/8/2,100,0,1,1,1
2016/8/2,100,0,2,3,3
2016/8/2,300,0,2,1,1
2016/8/2,600,0,1,5,5
2016/8/2,600,0,2,3,3
2016/8/2,700,0,1,5,4
2016/8/2,700,0,2,3,2
2016/8/2,800,0,1,3,3
2016/8/2,800,0,2,1,1
2016/8/2,800,0,5,3,1
2016/8/2,900,0,2,1,1
2016/8/2,1000,0,2,1,1
2016/8/2,1100,0,2,2,2
2016/8/2,1200,0,1,1,1
2016/8/2,1200,0,2,2,2
2016/8/2,1300,0,1,16,14
2016/8/2,1300,0,2,9,6
2016/8/2,1300,0,5,1,1
2016/8/2,1400,0,1,28,18
2016/8/2,1400,0,2,7,7
2016/8/2,1400,0,5,2,2
2016/8/2,1500,0,1,5,4
2016/8/2,1500,0,2,4,3
2016/8/2,1600,0,1,6,5
2016/8/2,1600,0,2,4,3
2016/8/2,1700,0,1,2,2
2016/8/2,1700,0,2,2,2
2016/8/2,1800,0,1,24,18
