"ref_date","user_source","int_page_read_user","int_page_read_count","ori_page_read_user","ori_page_read_count","share_user","share_count","add_to_fav_user","add_to_fav_count"
"2019-12-20",99999999,1212,1594,0,0,74,96,13,13
"2019-12-18",6,0,0,0,0,1,1,0,0
"2019-12-19",6,0,0,0,0,4,5,0,0
"2019-12-20",6,0,0,0,0,4,5,0,0
"2019-12-21",0,550,757,0,0,23,24,0,0
"2019-12-21",1,353,417,0,0,14,17,0,0
"2019-12-21",2,228,267,0,0,14,19,0,0
"2019-12-21",4,7,39,0,0,0,0,0,0
"2019-12-21",5,8,12,0,0,0,0,0,0
"2019-12-21",7,15,19,0,0,0,0,0,0
"2019-12-21",99999999,1283,1693,0,0,51,61,11,11
"2019-12-22",0,396,553,0,0,12,14,0,0
"2019-12-22",1,54,66,0,0,2,2,0,0
"2019-12-22",2,43,58,0,0,2,3,0,0
"2019-12-22",4,3,3,0,0,0,0,0,0
"2019-12-22",5,5,6,0,0,0,0,0,0
"2019-12-22",7,17,19,0,0,3,3,0,0
"2019-12-22",99999999,613,839,0,0,20,23,6,6
"2019-12-23",0,515,737,0,0,28,34,0,0
"2019-12-23",1,66,84,0,0,4,5,0,0
"2019-12-23",2,82,92,0,0,4,4,0,0
"2019-12-23",4,7,70,0,0,0,0,0,0
"2019-12-23",5,4,5,0,0,0,0,0,0
"2019-12-23",7,26,30,0,0,2,2,0,0
"2019-12-23",99999999,793,1163,0,0,39,47,5,5
"2019-12-21",6,0,0,0,0,1,1,0,0
"2019-12-22",6,0,0,0,0,1,1,0,0
"2019-12-23",6,0,0,0,0,2,2,0,0
"2019-12-24",0,539,821,0,0,27,32,0,0
"2019-12-24",1,79,105,0,0,4,5,0,0
"2019-12-24",2,151,161,0,0,5,6,0,0
"2019-12-24",4,8,11,0,0,1,2,0,0
"2019-12-24",5,7,10,0,0,0,0,0,0
"2019-12-24",7,27,31,0,0,2,2,0,0
"2019-12-24",99999999,871,1240,0,0,40,48,5,6
"2019-12-25",0,445,622,0,0,17,24,0,0
"2019-12-25",1,39,49,0,0,1,1,0,0
"2019-12-25",2,105,127,0,0,1,1,0,0
"2019-12-25",4,7,56,0,0,0,0,0,0
"2019-12-25",5,9,11,0,0,2,2,0,0
"2019-12-25",7,25,32,0,0,0,0,0,0
"2019-12-25",99999999,709,1043,0,0,24,31,2,2
"2019-12-26",0,438,618,0,0,20,24,0,0
"2019-12-26",1,54,68,0,0,2,2,0,0
"2019-12-26",2,115,141,0,0,5,6,0,0
"2019-12-26",4,5,5,0,0,0,0,0,0
"2019-12-26",5,7,8,0,0,2,3,0,0
"2019-12-26",7,36,39,0,0,4,4,0,0
"2019-12-26",99999999,771,1059,0,0,34,40,7,7
"2019-12-24",6,0,0,0,0,1,1,0,0
"2019-12-25",6,0,0,0,0,3,3,0,0
"2019-12-26",6,0,0,0,0,1,1,0,0
"2019-12-27",0,502,763,0,0,35,45,0,0
"2019-12-27",1,81,103,0,0,2,2,0,0
"2019-12-27",2,61,70,0,0,3,3,0,0
"2019-12-27",4,7,7,0,0,0,0,0,0
"2019-12-27",5,7,9,0,0,0,0,0,0
"2019-12-27",7,30,34,0,0,2,2,0,0
"2019-12-27",99999999,849,1202,0,0,43,53,5,5
"2019-12-28",0,435,593,0,0,23,27,0,0
"2019-12-28",1,32,35,0,0,2,3,0,0
"2019-12-28",2,103,126,0,0,5,6,0,0
"2019-12-28",4,5,20,0,0,1,1,0,0
"2019-12-28",5,8,8,0,0,3,3,0,0
"2019-12-28",7,25,30,0,0,1,1,0,0
"2019-12-28",99999999,782,1090,0,0,37,43,9,10
"2019-12-29",0,463,628,0,0,17,22,0,0
"2019-12-29",1,47,72,0,0,4,4,0,0
"2019-12-29",2,381,432,0,0,11,15,0,0
"2019-12-29",4,2,9,0,0,0,0,0,0
"2019-12-29",5,3,3,0,0,0,0,0,0
"2019-12-29",7,24,25,0,0,2,2,0,0
"2019-12-29",99999999,1136,1483,0,0,37,48,8,11
"2019-12-27",6,0,0,0,0,1,1,0,0
"2019-12-28",6,0,0,0,0,2,2,0,0
"2019-12-29",6,0,0,0,0,5,5,0,0
"2019-12-30",0,542,757,0,0,32,42,0,0
"2019-12-30",1,124,162,0,0,4,4,0,0
"2019-12-30",2,236,263,0,0,5,5,0,0
"2019-12-30",4,3,5,0,0,0,0,0,0
"2019-12-30",5,6,6,0,0,1,1,0,0
"2019-12-30",7,38,43,0,0,2,2,0,0
"2019-12-30",99999999,1148,1511,0,0,50,63,10,11
"2019-12-31",0,444,658,0,0,11,16,0,0
"2019-12-31",1,37,45,0,0,1,1,0,0
"2019-12-31",2,102,116,0,0,5,6,0,0
"2019-12-31",4,4,7,0,0,0,0,0,0
"2019-12-31",5,10,11,0,0,4,4,0,0
"2019-12-31",7,22,27,0,0,1,1,0,0
"2019-12-31",99999999,776,1072,0,0,24,30,2,2
"2020-01-01",0,149,198,0,0,2,2,0,0
"2020-01-01",1,8,8,0,0,0,0,0,0
"2020-01-01",2,130,145,0,0,4,4,0,0
"2020-01-01",4,4,6,0,0,0,0,0,0
"2020-01-01",5,9,11,0,0,0,0,0,0
"2020-01-01",7,20,38,0,0,3,3,0,0
"2020-01-01",6,66,77,0,0,2,2,0,0
"2020-01-01",99999999,379,483,0,0,11,11,3,4
"2019-12-30",6,0,0,0,0,6,9,0,0
"2019-12-31",6,0,0,0,0,2,2,0,0
"2020-01-02",0,487,674,0,0,26,36,0,0
"2020-01-02",1,48,65,0,0,1,1,0,0
"2020-01-02",2,126,143,0,0,4,4,0,0
"2020-01-02",4,6,8,0,0,0,0,0,0
"2020-01-02",5,6,9,0,0,1,1,0,0
"2020-01-02",7,20,29,0,0,3,3,0,0
"2020-01-02",6,114,129,0,0,1,1,0,0
"2020-01-02",99999999,794,1057,0,0,35,46,4,5
"2020-01-03",0,511,749,0,0,19,24,0,0
"2020-01-03",1,32,42,0,0,3,3,0,0
"2020-01-03",2,148,175,0,0,5,5,0,0
"2020-01-03",4,4,13,0,0,1,1,0,0
"2020-01-03",5,7,7,0,0,0,0,0,0
"2020-01-03",7,19,22,0,0,2,2,0,0
"2020-01-03",6,21,25,0,0,0,0,0,0
"2020-01-03",99999999,730,1033,0,0,30,35,8,8
"2020-01-04",0,525,751,0,0,44,49,0,0
"2020-01-04",1,97,111,0,0,4,6,0,0
"2020-01-04",2,204,218,0,0,4,4,0,0
"2020-01-04",4,1,1,0,0,0,0,0,0
"2020-01-04",5,10,10,0,0,1,1,0,0
"2020-01-04",7,26,27,0,0,1,1,0,0
"2020-01-04",6,122,136,0,0,2,2,0,0
"2020-01-04",99999999,972,1254,0,0,54,63,13,15
"2020-01-05",0,473,655,0,0,12,17,0,0
"2020-01-05",1,35,52,0,0,3,3,0,0
"2020-01-05",2,87,94,0,0,1,1,0,0
"2020-01-05",4,4,7,0,0,0,0,0,0
"2020-01-05",5,4,5,0,0,1,1,0,0
"2020-01-05",7,9,12,0,0,1,1,0,0
"2020-01-05",6,57,59,0,0,0,0,0,0
"2020-01-05",99999999,660,884,0,0,18,23,2,2
"2020-01-06",0,412,591,0,0,21,29,0,0
"2020-01-06",1,44,57,0,0,4,4,0,0
"2020-01-06",2,157,181,0,0,10,10,0,0
"2020-01-06",4,8,14,0,0,0,0,0,0
"2020-01-06",5,5,5,0,0,0,0,0,0
"2020-01-06",7,18,21,0,0,2,2,0,0
"2020-01-06",6,76,86,0,0,1,1,0,0
"2020-01-06",99999999,703,955,0,0,38,46,5,6
"2020-01-07",0,479,674,0,0,21,23,0,0
"2020-01-07",1,32,39,0,0,2,2,0,0
"2020-01-07",2,257,276,0,0,12,12,0,0
"2020-01-07",4,8,18,0,0,0,0,0,0
"2020-01-07",5,11,14,0,0,1,3,0,0
"2020-01-07",7,27,31,0,0,4,4,0,0
"2020-01-07",6,117,156,0,0,4,4,0,0
"2020-01-07",99999999,916,1208,0,0,42,48,10,12
"2020-01-08",0,437,635,0,0,17,21,0,0
"2020-01-08",1,36,44,0,0,0,0,0,0
"2020-01-08",2,128,138,0,0,5,6,0,0
"2020-01-08",4,9,17,0,0,0,0,0,0
"2020-01-08",5,10,10,0,0,1,1,0,0
"2020-01-08",7,39,43,0,0,3,3,0,0
"2020-01-08",6,118,160,0,0,1,1,0,0
"2020-01-08",99999999,762,1047,0,0,27,32,7,7
"2020-01-09",0,358,513,0,0,8,10,0,0
"2020-01-09",1,11,12,0,0,0,0,0,0
"2020-01-09",2,75,80,0,0,3,3,0,0
"2020-01-09",4,10,14,0,0,0,0,0,0
"2020-01-09",5,7,8,0,0,0,0,0,0
"2020-01-09",7,43,48,0,0,2,2,0,0
"2020-01-09",6,86,93,0,0,0,0,0,0
"2020-01-09",99999999,585,768,0,0,13,15,2,2
"2020-01-10",0,384,551,0,0,24,30,0,0
"2020-01-10",1,84,97,0,0,2,2,0,0
"2020-01-10",2,109,119,0,0,7,7,0,0
"2020-01-10",4,6,9,0,0,1,1,0,0
"2020-01-10",5,10,12,0,0,0,0,0,0
"2020-01-10",7,35,38,0,0,2,3,0,0
"2020-01-10",6,59,65,0,0,3,3,0,0
"2020-01-10",99999999,673,891,0,0,38,46,9,9
"2020-01-11",0,643,874,0,0,30,35,0,0
"2020-01-11",1,106,124,0,0,2,2,0,0
"2020-01-11",2,362,406,0,0,14,16,0,0
"2020-01-11",4,8,16,0,0,0,0,0,0
"2020-01-11",5,9,13,0,0,0,0,0,0
"2020-01-11",7,35,43,0,0,0,0,0,0
"2020-01-11",6,67,82,0,0,0,0,0,0
"2020-01-11",99999999,1210,1558,0,0,46,53,8,9
"2020-01-12",0,449,641,0,0,23,27,0,0
"2020-01-12",1,57,67,0,0,0,0,0,0
"2020-01-12",2,187,204,0,0,5,5,0,0
"2020-01-12",4,5,5,0,0,0,0,0,0
"2020-01-12",5,5,10,0,0,0,0,0,0
"2020-01-12",7,30,33,0,0,1,1,0,0
"2020-01-12",6,109,123,0,0,4,5,0,0
"2020-01-12",99999999,827,1083,0,0,32,38,21,34
"2020-01-13",0,360,537,0,0,22,26,0,0
"2020-01-13",1,49,64,0,0,4,6,0,0
"2020-01-13",2,547,621,0,0,31,31,0,0
"2020-01-13",4,10,21,0,0,1,1,0,0
"2020-01-13",5,9,11,0,0,2,2,0,0
"2020-01-13",7,31,33,0,0,1,1,0,0
"2020-01-13",6,104,134,0,0,3,3,0,0
"2020-01-13",99999999,1096,1421,0,0,63,70,10,10
"2020-01-14",0,354,495,0,0,11,20,0,0
"2020-01-14",1,46,60,0,0,2,2,0,0
"2020-01-14",2,141,157,0,0,8,12,0,0
"2020-01-14",4,14,101,0,0,1,1,0,0
"2020-01-14",5,6,7,0,0,1,1,0,0
"2020-01-14",7,36,40,0,0,2,2,0,0
"2020-01-14",6,140,168,0,0,4,5,0,0
"2020-01-14",99999999,730,1028,0,0,29,43,6,7
"2020-01-15",0,368,524,0,0,18,25,0,0
"2020-01-15",1,22,29,0,0,1,1,0,0
"2020-01-15",2,68,74,0,0,1,1,0,0
"2020-01-15",4,11,27,0,0,1,1,0,0
"2020-01-15",5,8,8,0,0,0,0,0,0
"2020-01-15",7,37,49,0,0,3,3,0,0
"2020-01-15",6,169,197,0,0,3,3,0,0
"2020-01-15",99999999,673,908,0,0,26,34,6,7
"2020-01-16",0,579,821,0,0,19,24,0,0
"2020-01-16",1,37,46,0,0,3,4,0,0
"2020-01-16",2,80,83,0,0,2,2,0,0
"2020-01-16",4,7,14,0,0,0,0,0,0
"2020-01-16",5,8,10,0,0,0,0,0,0
"2020-01-16",7,28,29,0,0,3,3,0,0
"2020-01-16",6,119,151,0,0,2,2,0,0
"2020-01-16",99999999,850,1154,0,0,28,35,4,4
"2020-01-17",0,352,514,0,0,10,16,0,0
"2020-01-17",1,19,38,0,0,0,0,0,0
"2020-01-17",2,51,65,0,0,2,2,0,0
"2020-01-17",4,15,23,0,0,0,0,0,0
"2020-01-17",5,7,9,0,0,0,0,0,0
"2020-01-17",7,22,27,0,0,0,0,0,0
"2020-01-17",6,85,96,0,0,0,0,0,0
"2020-01-17",99999999,543,772,0,0,12,18,3,4
"2020-01-18",0,337,436,0,0,16,17,0,0
"2020-01-18",1,29,35,0,0,0,0,0,0
"2020-01-18",2,35,39,0,0,0,0,0,0
"2020-01-18",4,5,17,0,0,1,1,0,0
"2020-01-18",5,7,7,0,0,1,1,0,0
"2020-01-18",7,16,19,0,0,2,2,0,0
"2020-01-18",6,67,79,0,0,2,3,0,0
"2020-01-18",99999999,492,632,0,0,20,24,6,8
"2020-01-19",0,285,375,0,0,13,14,0,0
"2020-01-19",1,25,36,0,0,2,2,0,0
"2020-01-19",2,31,35,0,0,8,8,0,0
"2020-01-19",4,4,7,0,0,0,0,0,0
"2020-01-19",5,7,10,0,0,2,4,0,0
"2020-01-19",7,13,14,0,0,2,2,0,0
"2020-01-19",6,50,54,0,0,1,1,0,0
"2020-01-19",99999999,406,531,0,0,28,31,5,5
"2020-01-20",0,295,397,0,0,11,17,0,0
"2020-01-20",1,34,42,0,0,2,2,0,0
"2020-01-20",2,35,39,0,0,1,1,0,0
"2020-01-20",4,9,20,0,0,1,2,0,0
"2020-01-20",5,6,7,0,0,0,0,0,0
"2020-01-20",7,16,19,0,0,1,1,0,0
"2020-01-20",6,33,36,0,0,1,4,0,0
"2020-01-20",99999999,422,560,0,0,15,27,3,3
"2020-01-21",0,547,810,0,0,19,22,0,0
"2020-01-21",1,49,66,0,0,4,5,0,0
"2020-01-21",2,50,54,0,0,1,1,0,0
"2020-01-21",4,18,43,0,0,2,15,0,0
"2020-01-21",7,15,18,0,0,2,3,0,0
"2020-01-21",6,86,91,0,0,1,1,0,0
"2020-01-21",99999999,751,1082,0,0,27,47,2,2
"2020-01-22",0,91,140,0,0,4,4,0,0
"2020-01-22",1,7,30,0,0,0,0,0,0
"2020-01-22",2,24,26,0,0,0,0,0,0
"2020-01-22",4,7,16,0,0,0,0,0,0
"2020-01-22",5,7,9,0,0,1,2,0,0
"2020-01-22",7,12,14,0,0,0,0,0,0
"2020-01-22",6,27,29,0,0,1,1,0,0
"2020-01-22",99999999,171,264,0,0,6,7,3,4
"2020-01-23",0,183,241,0,0,10,10,0,0
"2020-01-23",1,10,11,0,0,0,0,0,0
"2020-01-23",2,43,48,0,0,3,3,0,0
"2020-01-23",4,3,4,0,0,1,1,0,0
"2020-01-23",5,1,1,0,0,0,0,0,0
"2020-01-23",7,2,2,0,0,0,0,0,0
"2020-01-23",6,15,16,0,0,0,0,0,0
"2020-01-23",99999999,254,323,0,0,14,14,4,4
"2020-01-24",0,107,133,0,0,4,5,0,0
"2020-01-24",1,4,4,0,0,0,0,0,0
"2020-01-24",2,28,33,0,0,0,0,0,0
"2020-01-24",5,1,1,0,0,0,0,0,0
"2020-01-24",7,3,3,0,0,0,0,0,0
"2020-01-24",6,7,7,0,0,0,0,0,0
"2020-01-24",99999999,149,181,0,0,4,5,2,2
"2020-01-25",0,195,231,0,0,9,10,0,0
"2020-01-25",1,10,10,0,0,0,0,0,0
"2020-01-25",2,1,1,0,0,0,0,0,0
"2020-01-25",4,1,1,0,0,0,0,0,0
"2020-01-25",5,2,2,0,0,0,0,0,0
"2020-01-25",7,5,6,0,0,0,0,0,0
"2020-01-25",6,37,40,0,0,1,1,0,0
"2020-01-25",99999999,249,291,0,0,10,11,6,6
"2020-01-26",0,438,513,0,0,28,37,0,0
"2020-01-26",1,29,39,0,0,0,0,0,0
"2020-01-26",2,130,145,0,0,6,7,0,0
"2020-01-26",4,6,10,0,0,0,0,0,0
"2020-01-26",5,5,5,0,0,0,0,0,0
"2020-01-26",7,4,6,0,0,0,0,0,0
"2020-01-26",6,398,428,0,0,8,10,0,0
"2020-01-26",99999999,996,1146,0,0,41,54,29,31
"2020-01-27",0,446,566,0,0,17,19,0,0
"2020-01-27",1,42,48,0,0,2,2,0,0
"2020-01-27",2,107,121,0,0,9,9,0,0
"2020-01-27",4,9,14,0,0,1,2,0,0
"2020-01-27",5,5,5,0,0,0,0,0,0
"2020-01-27",7,3,3,0,0,0,0,0,0
"2020-01-27",6,425,447,0,0,16,16,0,0
"2020-01-27",99999999,1027,1204,0,0,45,48,34,38
"2020-01-28",0,343,448,0,0,15,18,0,0
"2020-01-28",1,25,27,0,0,0,0,0,0
"2020-01-28",2,155,164,0,0,8,8,0,0
"2020-01-28",4,10,32,0,0,0,0,0,0
"2020-01-28",5,2,2,0,0,0,0,0,0
"2020-01-28",7,4,5,0,0,0,0,0,0
"2020-01-28",6,157,164,0,0,9,9,0,0
"2020-01-28",99999999,686,842,0,0,31,35,22,23
"2020-01-29",0,296,419,0,0,12,14,0,0
"2020-01-29",1,34,37,0,0,2,2,0,0
"2020-01-29",2,44,44,0,0,3,3,0,0
"2020-01-29",4,13,40,0,0,1,1,0,0
"2020-01-29",5,3,3,0,0,0,0,0,0
"2020-01-29",7,9,11,0,0,0,0,0,0
"2020-01-29",6,4,4,0,0,0,0,0,0
"2020-01-29",99999999,397,558,0,0,17,20,13,16
"2020-01-30",0,425,506,0,0,15,19,0,0
"2020-01-30",1,63,78,0,0,0,0,0,0
"2020-01-30",2,143,153,0,0,9,9,0,0
"2020-01-30",4,8,13,0,0,1,2,0,0
"2020-01-30",5,3,3,0,0,0,0,0,0
"2020-01-30",7,6,9,0,0,0,0,0,0
"2020-01-30",6,6,6,0,0,1,1,0,0
"2020-01-30",99999999,644,768,0,0,24,31,6,9
"2020-01-31",0,493,763,0,0,19,30,0,0
"2020-01-31",1,34,35,0,0,0,0,0,0
"2020-01-31",2,41,46,0,0,2,2,0,0
"2020-01-31",4,9,14,0,0,0,0,0,0
"2020-01-31",5,5,6,0,0,0,0,0,0
"2020-01-31",7,11,11,0,0,0,0,0,0
"2020-01-31",6,86,98,0,0,0,0,0,0
"2020-01-31",99999999,671,973,0,0,21,32,5,5
"2020-02-01",0,623,929,0,0,32,33,0,0
"2020-02-01",1,70,91,0,0,7,9,0,0
"2020-02-01",2,253,285,0,0,11,12,0,0
"2020-02-01",4,12,20,0,0,2,2,0,0
"2020-02-01",5,6,6,0,0,1,1,0,0
"2020-02-01",7,19,20,0,0,2,2,0,0
"2020-02-01",6,171,188,0,0,3,3,0,0
"2020-02-01",99999999,1128,1539,0,0,56,62,5,5
"2020-02-02",0,701,992,0,0,39,50,0,0
"2020-02-02",1,99,119,0,0,5,5,0,0
"2020-02-02",2,421,458,0,0,14,14,0,0
"2020-02-02",4,16,40,0,0,3,5,0,0
"2020-02-02",5,8,8,0,0,0,0,0,0
"2020-02-02",7,13,14,0,0,0,0,0,0
"2020-02-02",6,372,413,0,0,6,6,0,0
"2020-02-02",99999999,1610,2044,0,0,65,80,46,48
"2020-02-03",0,483,727,0,0,18,24,0,0
"2020-02-03",1,72,94,0,0,2,2,0,0
"2020-02-03",2,32,37,0,0,0,0,0,0
"2020-02-03",4,15,30,0,0,0,0,0,0
"2020-02-03",5,6,7,0,0,0,0,0,0
"2020-02-03",7,14,17,0,0,1,1,0,0
"2020-02-03",6,392,443,0,0,5,5,0,0
"2020-02-03",99999999,995,1355,0,0,26,32,12,15
"2020-02-04",0,470,663,0,0,12,16,0,0
"2020-02-04",1,37,49,0,0,2,2,0,0
"2020-02-04",2,239,253,0,0,2,2,0,0
"2020-02-04",4,14,22,0,0,0,0,0,0
"2020-02-04",5,8,8,0,0,3,3,0,0
"2020-02-04",7,21,26,0,0,1,1,0,0
"2020-02-04",6,257,317,0,0,4,5,0,0
"2020-02-04",99999999,1032,1338,0,0,24,29,19,19
"2020-02-05",0,503,709,0,0,26,37,0,0
"2020-02-05",1,106,122,0,0,2,4,0,0
"2020-02-05",2,249,281,0,0,14,16,0,0
"2020-02-05",4,21,42,0,0,1,1,0,0
"2020-02-05",5,8,8,0,0,0,0,0,0
"2020-02-05",7,27,32,0,0,1,1,0,0
"2020-02-05",6,284,355,0,0,4,5,0,0
"2020-02-05",99999999,1172,1549,0,0,47,64,4,4
"2020-02-06",0,407,568,0,0,24,28,0,0
"2020-02-06",1,50,66,0,0,2,2,0,0
"2020-02-06",2,89,98,0,0,6,6,0,0
"2020-02-06",4,14,19,0,0,1,1,0,0
"2020-02-06",5,9,11,0,0,1,2,0,0
"2020-02-06",7,21,26,0,0,0,0,0,0
"2020-02-06",6,210,280,0,0,3,3,0,0
"2020-02-06",99999999,791,1068,0,0,37,42,7,7
"2020-02-07",0,481,675,0,0,28,34,0,0
"2020-02-07",1,60,72,0,0,3,3,0,0
"2020-02-07",2,273,310,0,0,8,8,0,0
"2020-02-07",4,20,54,0,0,0,0,0,0
"2020-02-07",5,10,12,0,0,0,0,0,0
"2020-02-07",7,21,27,0,0,0,0,0,0
"2020-02-07",6,155,185,0,0,1,1,0,0
"2020-02-07",99999999,990,1335,0,0,39,46,14,15
"2020-02-08",0,378,507,0,0,9,9,0,0
"2020-02-08",1,26,33,0,0,0,0,0,0
"2020-02-08",2,53,57,0,0,2,3,0,0
"2020-02-08",4,8,13,0,0,0,0,0,0
"2020-02-08",5,10,10,0,0,0,0,0,0
"2020-02-08",7,19,28,0,0,0,0,0,0
"2020-02-08",6,135,145,0,0,6,7,0,0
"2020-02-08",99999999,620,793,0,0,17,19,6,6
"2020-02-09",0,309,436,0,0,8,8,0,0
"2020-02-09",1,26,28,0,0,1,1,0,0
"2020-02-09",2,50,58,0,0,4,5,0,0
"2020-02-09",4,10,13,0,0,1,1,0,0
"2020-02-09",5,6,6,0,0,1,1,0,0
"2020-02-09",7,17,19,0,0,1,1,0,0
"2020-02-09",6,102,123,0,0,0,0,0,0
"2020-02-09",99999999,516,683,0,0,16,17,2,2
"2020-02-10",0,488,726,0,0,27,36,0,0
"2020-02-10",1,99,124,0,0,5,5,0,0
"2020-02-10",2,356,400,0,0,19,21,0,0
"2020-02-10",4,24,58,0,0,1,1,0,0
"2020-02-10",5,9,16,0,0,0,0,0,0
"2020-02-10",7,27,30,0,0,2,2,0,0
"2020-02-10",6,198,246,0,0,4,5,0,0
"2020-02-10",99999999,1167,1600,0,0,56,70,6,7
"2020-02-11",0,447,718,0,0,13,20,0,0
"2020-02-11",1,49,62,0,0,2,2,0,0
"2020-02-11",2,50,60,0,0,4,5,0,0
"2020-02-11",4,22,68,0,0,2,2,0,0
"2020-02-11",5,10,10,0,0,2,2,0,0
"2020-02-11",7,34,42,0,0,2,2,0,0
"2020-02-11",6,209,274,0,0,3,4,0,0
"2020-02-11",99999999,804,1234,0,0,27,37,5,5
"2020-02-12",0,524,756,0,0,27,33,0,0
"2020-02-12",1,147,197,0,0,6,6,0,0
"2020-02-12",2,418,468,0,0,12,14,0,0
"2020-02-12",4,15,44,0,0,1,1,0,0
"2020-02-12",5,6,7,0,0,2,2,0,0
"2020-02-12",7,21,29,0,0,1,1,0,0
"2020-02-12",6,202,268,0,0,5,5,0,0
"2020-02-12",99999999,1292,1769,0,0,50,62,4,4
"2020-02-13",0,378,552,0,0,14,23,0,0
"2020-02-13",1,79,97,0,0,6,6,0,0
"2020-02-13",2,197,221,0,0,11,11,0,0
"2020-02-13",4,16,26,0,0,0,0,0,0
"2020-02-13",5,9,9,0,0,1,1,0,0
"2020-02-13",7,21,27,0,0,2,2,0,0
"2020-02-13",6,234,290,0,0,3,3,0,0
"2020-02-13",99999999,921,1222,0,0,36,46,4,4
"2020-02-14",0,422,584,0,0,15,17,0,0
"2020-02-14",1,48,58,0,0,1,1,0,0
"2020-02-14",2,51,57,0,0,0,0,0,0
"2020-02-14",4,16,34,0,0,1,1,0,0
"2020-02-14",5,7,7,0,0,0,0,0,0
"2020-02-14",7,18,19,0,0,2,3,0,0
"2020-02-14",6,263,360,0,0,2,2,0,0
"2020-02-14",99999999,818,1119,0,0,20,24,3,3
"2020-02-15",0,555,785,0,0,29,34,0,0
"2020-02-15",1,67,79,0,0,1,1,0,0
"2020-02-15",2,207,228,0,0,11,12,0,0
"2020-02-15",4,8,16,0,0,0,0,0,0
"2020-02-15",5,9,13,0,0,0,0,0,0
"2020-02-15",7,23,31,0,0,1,1,0,0
"2020-02-15",6,986,1120,0,0,6,7,0,0
"2020-02-15",99999999,1841,2272,0,0,48,55,9,9
"2020-02-16",0,456,660,0,0,30,38,0,0
"2020-02-16",1,26,27,0,0,2,3,0,0
"2020-02-16",2,153,165,0,0,5,6,0,0
"2020-02-16",4,11,22,0,0,0,0,0,0
"2020-02-16",5,7,10,0,0,1,1,0,0
"2020-02-16",7,24,31,0,0,1,1,0,0
"2020-02-16",6,1584,1848,0,0,8,8,0,0
"2020-02-16",99999999,2246,2763,0,0,47,57,38,47
"2020-02-17",0,457,687,0,0,24,35,0,0
"2020-02-17",1,35,52,0,0,1,1,0,0
"2020-02-17",2,330,396,0,0,12,18,0,0
"2020-02-17",4,19,33,0,0,1,1,0,0
"2020-02-17",5,11,11,0,0,1,1,0,0
"2020-02-17",7,24,30,0,0,3,4,0,0
"2020-02-17",6,533,656,0,0,8,9,0,0
"2020-02-17",99999999,1401,1865,0,0,50,69,19,22
"2020-02-18",0,431,643,0,0,23,34,0,0
"2020-02-18",1,95,111,0,0,4,5,0,0
"2020-02-18",2,370,406,0,0,15,18,0,0
"2020-02-18",4,28,64,0,0,0,0,0,0
"2020-02-18",5,8,9,0,0,1,1,0,0
"2020-02-18",7,30,34,0,0,2,2,0,0
"2020-02-18",6,240,260,0,0,3,4,0,0
"2020-02-18",99999999,1186,1527,0,0,47,64,6,8
"2020-02-19",0,425,643,0,0,20,29,0,0
"2020-02-19",1,82,110,0,0,6,7,0,0
"2020-02-19",2,118,129,0,0,3,3,0,0
"2020-02-19",4,28,43,0,0,0,0,0,0
"2020-02-19",5,7,8,0,0,0,0,0,0
"2020-02-19",7,39,53,0,0,5,6,0,0
"2020-02-19",6,142,172,0,0,1,1,0,0
"2020-02-19",99999999,817,1158,0,0,35,46,4,4
"2020-02-20",0,417,633,0,0,23,34,0,0
"2020-02-20",1,88,107,0,0,0,0,0,0
"2020-02-20",2,77,89,0,0,2,4,0,0
"2020-02-20",4,19,35,0,0,2,2,0,0
"2020-02-20",5,14,32,0,0,0,0,0,0
"2020-02-20",7,38,47,0,0,5,5,0,0
"2020-02-20",6,394,434,0,0,3,3,0,0
"2020-02-20",99999999,1032,1377,0,0,34,48,4,4
"2020-02-21",0,314,449,0,0,16,19,0,0
"2020-02-21",1,62,88,0,0,0,0,0,0
"2020-02-21",2,32,36,0,0,2,2,0,0
"2020-02-21",4,30,64,0,0,2,2,0,0
"2020-02-21",5,11,12,0,0,2,2,0,0
"2020-02-21",7,28,39,0,0,3,3,0,0
"2020-02-21",6,1763,1939,0,0,5,6,0,0
"2020-02-21",99999999,2226,2627,0,0,30,34,4,5
"2020-02-22",0,533,752,0,0,17,20,0,0
"2020-02-22",1,42,50,0,0,1,1,0,0
"2020-02-22",2,53,56,0,0,0,0,0,0
"2020-02-22",4,14,18,0,0,0,0,0,0
"2020-02-22",5,9,9,0,0,1,1,0,0
"2020-02-22",7,25,26,0,0,2,2,0,0
"2020-02-22",6,1515,1661,0,0,11,11,0,0
"2020-02-22",99999999,2178,2572,0,0,32,35,8,10
"2020-02-23",0,360,546,0,0,14,18,0,0
"2020-02-23",1,53,59,0,0,1,2,0,0
"2020-02-23",2,339,366,0,0,15,16,0,0
"2020-02-23",4,13,18,0,0,1,1,0,0
"2020-02-23",5,7,8,0,0,1,1,0,0
"2020-02-23",7,29,34,0,0,2,2,0,0
"2020-02-23",6,168,206,0,0,3,5,0,0
"2020-02-23",99999999,954,1237,0,0,37,45,4,5
"2020-02-24",0,459,716,0,0,21,29,0,0
"2020-02-24",1,156,178,0,0,3,4,0,0
"2020-02-24",2,204,229,0,0,8,8,0,0
"2020-02-24",4,29,107,0,0,1,2,0,0
"2020-02-24",5,6,6,0,0,2,2,0,0
